i,j,x,y
28,8,1.015907958988382,-0.00353588712365438
29,8,0.9998335718490444,-0.004784098255820645
30,8,0.9993609904116426,-0.004785688219281911
31,8,0.9980845906071323,-0.004790509280794936
32,8,0.9960065411435407,-0.004798715752463788
33,8,0.9931304307188134,-0.004810567428173511
34,8,0.9894612571996687,-0.00482643330222586
35,8,0.9850054126692757,-0.004846796397885862
36,8,0.9797706645289622,-0.0048722593428732865
37,8,0.973766132881463,-0.004903550245538915
38,8,0.9670022644581306,-0.004941528356727821
39,8,0.9594908033790693,-0.004987188950622383
40,8,0.9512447590525916,-0.005041666825142731
41,8,0.942278371528469,-0.005106237810261552
42,8,0.9326070746181666,-0.005182317681790641
43,8,0.9222474570850765,-0.005271457909153466
44,8,0.9112172221894711,-0.005375337718110027
45,8,0.8995351458476093,-0.005495752022464129
46,8,0.8872210336335248,-0.005634594870967709
47,8,0.8742956768171382,-0.005793838164887108
48,8,0.860780807595216,-0.005975505525398692
49,8,0.8466990536342183,-0.006181641325061512
50,8,0.8320738920080443,-0.00641427504057605
51,8,0.8169296025809252,-0.006675381231050938
52,8,0.8012912208577827,-0.006966835593023901
53,8,0.7851844903026717,-0.007290367686319358
54,8,0.768635814111549,-0.0076475110592870935
55,8,0.7516722064192743,-0.008039551623941205
56,8,0.7343212429228066,-0.008467475237126543
57,8,0.7166110109129671,-0.008931915529516849
58,8,0.6985700587254052,-0.009433103086878638
59,8,0.6802273446466603,-0.009970817125032927
60,8,0.6616121853422333,-0.010544340809357513
61,8,0.6427542039087806,-0.011152421350240842
62,8,0.6236832776901192,-0.011793235957115105
63,8,0.604429486034674,-0.012464364655855039
64,8,0.5850230582082209,-0.013162770868506257
65,8,0.5654943217081684,-0.013884790522385563
66,8,0.5458736512521973,-0.014626130300204137
67,8,0.5261914187329971,-0.015381875467339214
68,8,0.5064779444405723,-0.016146507520668738
69,8,0.4867634498529533,-0.016913931699968035
70,8,0.46707801228433277,-0.017677514192627405
71,8,0.4474515216563753,-0.01843012865054581
72,8,0.42791363962386403,-0.019164211429787244
73,8,0.40849376124064946,-0.019871824764244973
74,8,0.38935846038398725,-0.02055430925608878
75,8,0.37057902343832877,-0.021277219156980352
76,8,0.35200510862532464,-0.02204490900012774
77,8,0.33366181239815595,-0.022845052588864843
78,8,0.315573762816021,-0.023664855428513206
79,8,0.29776513214510913,-0.024491168698817466
80,8,0.2802596526354371,-0.025310603048970936
81,8,0.26308063444623986,-0.026109640532056288
82,8,0.2462509846080148,-0.02687474309208259
83,8,0.22979322585799175,-0.027592456145363542
84,8,0.21372951417029804,-0.028249505954420752
85,8,0.19808165382369425,-0.0288328896720102
86,8,0.1828711089083334,-0.029329957129984402
87,8,0.1681190102670852,-0.029728483657058147
88,8,0.1538461569938471,-0.030016733425677865
89,8,0.14007301176704542,-0.03018351304579323
90,8,0.1268196894763754,-0.030218215337376005
91,8,0.11410593879909135,-0.03011085341941166
92,8,0.10195111659263763,-0.029852085446670628
93,8,0.09037415518654564,-0.02943323050326669
94,8,0.07939352287163694,-0.02884627632082052
95,8,0.06902717809208407,-0.028083879626548992
96,8,0.059292518039507,-0.027139360040965285
97,8,0.050206322522232255,-0.026006688534829944
98,8,0.0417846941319692,-0.024680471519805184
99,8,0.034042995850120744,-0.02315593168669398
100,8,0.026995787323280087,-0.0214288867194034
101,8,0.020656761089716407,-0.01949572700247937
102,8,0.015038680054368897,-0.017353393406198077
103,8,0.01015331748867961,-0.014999356177072282
104,8,0.006011400774158972,-0.01243159588481616
105,8,0.0026225600165882606,-0.009648587281133776
106,8,-4.717466139523251e-06,-0.006649286813181278
107,8,-0.0018631259318245674,-0.003433124407401523
108,8,-0.0029465726030453165,4.3302128481296774e-19
109,8,-0.0032384845360203837,0.0035910736936534157
110,8,-0.0027235387083897468,0.007279898045404103
111,8,-0.0013993901312684136,0.011063023174584978
112,8,0.0007350272059498605,0.014935128510548715
113,8,0.0036794788095298853,0.018889064983250974
114,8,0.007432404679983941,0.022915917102455493
115,8,0.011990891487877953,0.02700508410548444
116,8,0.017350642749607247,0.031144379119524945
117,8,0.02350594797205238,0.03532014506564476
118,8,0.03044965185285664,0.03951738583080777
119,8,0.038173124709053555,0.04371991105407412
120,8,0.046666235358270525,0.047910492716380135
121,8,0.05591732769207661,0.05207103159215416
122,8,0.0659132021595604,0.05618273151758532
123,8,0.0766391033213205,0.060226279356372814
124,8,0.08807871454115918,0.0641820285006242
125,8,0.10021416075738279,0.06803018373323133
126,8,0.11302602012117713,0.07175098529906364
127,8,0.12649334511040877,0.07532489008571877
128,8,0.14059369352855272,0.07873274789986107
129,8,0.1553031695860617,0.0819559709412691
130,8,0.1705964750416629,0.08497669472191449
131,8,0.18644697016038553,0.08777792884937273
132,8,0.2028267440302717,0.09034369628965047
133,8,0.2197066935772639,0.09265915994050979
134,8,0.2370566104339173,0.09471073557838082
135,8,0.2548452746579843,0.09648619048525356
136,8,0.2730405541664369,0.09797472731134835
137,8,0.291609508652987,0.09916705297936099
138,8,0.3105184966953984,0.10005543268094466
139,8,0.3297332847343005,0.10063372925006435
140,8,0.34921915661795017,0.10089742841532112
141,8,0.3689410224561907,0.10084365062901086
142,8,0.3888635256091361,0.10047115033979435
143,8,0.4087752316107295,0.0997978014186062
144,8,0.42868579112243727,0.09890867053781507
145,8,0.44869969668024196,0.09781943817713691
146,8,0.4687839144990341,0.09653613020199336
147,8,0.4889054285660238,0.09506549167568562
148,8,0.5090313013682417,0.09341493546068952
149,8,0.529128732315599,0.09159249178288696
150,8,0.5491651138884723,0.0896067595066557
151,8,0.5691080855838723,0.0874668597137226
152,8,0.5889255857689397,0.08518239201473464
153,8,0.608585901574182,0.08276339385462886
154,8,0.6280577169712781,0.08022030290611187
155,8,0.6473101591817907,0.07756392248477223
156,8,0.6663128435545137,0.07480538976915672
157,8,0.6850359170315954,0.07195614647376843
158,8,0.7034501002986208,0.06902791150607251
159,8,0.7215267286832706,0.0660326550433329
160,8,0.7392377918330266,0.06298257339383126
161,8,0.7565559721667534,0.059890063961414164
162,8,0.7734546820599514,0.05676769961324183
163,8,0.7899080996910196,0.05362820175817804
164,8,0.8058912034478456,0.05048441147678831
165,8,0.821379804771962,0.04734925810199205
166,8,0.8363505793026548,0.0442357247299562
167,8,0.8507810961766153,0.04115681024112282
168,8,0.8646498453404827,0.038125487528125196
169,8,0.8779362627439495,0.035154657757128595
170,8,0.8906207532997,0.032257100627900874
171,8,0.9026847115224989,0.029445420741541543
172,8,0.9141105397922319,0.026731990329075833
173,8,0.9248816642231883,0.02412888873487394
174,8,0.9349825481627616,0.021647839182086067
175,8,0.9443987033852627,0.019300143469217337
176,8,0.9531166990888212,0.017096615354193857
177,8,0.9611241688435483,0.015047513471818251
178,8,0.96840981567546,0.013162474699891812
179,8,0.9749634155015074,0.011450448936579696
180,8,0.9807758191550033,0.009919636275485626
181,8,0.985838953256681,0.008577427564680164
182,8,0.9901458201937382,0.007430349311528746
183,8,0.9936904974670999,0.006484013847136942
184,8,0.9964681366556855,0.005743075593724237
185,8,0.9984749622260088,0.005211194186993236
186,8,0.9997082703866431,0.004891005095794051
187,8,1.0001664281509557,0.004784098255820645
188,8,1.015907958988382,0.00353588712365438
189,8,1.0342021118250209,0.00353588712365438
190,8,1.0552403875871559,0.00353588712365438
191,8,1.079434404713611,0.00353588712365438
192,8,1.1072575244090346,0.00353588712365438
193,8,1.1392541120587716,0.00353588712365438
194,8,1.1760501878559693,0.00353588712365438
195,8,1.2183656750227465,0.00353588712365438
196,8,1.2670284852645404,0.00353588712365438
197,8,1.322990717042603,0.00353588712365438
198,8,1.3873472835873752,0.00353588712365438
199,8,1.4613573351138633,0.00353588712365438
200,8,1.5464688943693248,0.00353588712365438
201,8,1.6443471875131053,0.00353588712365438
202,8,1.7569072246284527,0.00353588712365438
203,8,1.8863512673111025,0.00353588712365438
204,8,2.0352119163961495,0.00353588712365438
205,8,2.2064016628439536,0.00353588712365438
206,8,2.4032698712589284,0.00353588712365438
207,8,2.6296683109361494,0.00353588712365438
208,8,2.8900265165649537,0.00353588712365438
209,8,3.1894384530380786,0.00353588712365438
210,8,3.5337621799821717,0.00353588712365438
211,8,3.929734465967879,0.00353588712365438
212,8,4.385102594851443,0.00353588712365438
213,8,4.90877594306754,0.00353588712365438
214,8,5.5110002935160525,0.00353588712365438
215,8,6.203558296531842,0.00353588712365438
216,8,6.999999999999999,0.00353588712365438
0,9,6.999999999999999,-0.004362243130070942
1,9,6.203558296531842,-0.004362243130070942
2,9,5.5110002935160525,-0.004362243130070942
3,9,4.90877594306754,-0.004362243130070942
4,9,4.385102594851443,-0.004362243130070942
5,9,3.929734465967879,-0.004362243130070942
6,9,3.5337621799821717,-0.004362243130070942
7,9,3.1894384530380786,-0.004362243130070942
8,9,2.8900265165649537,-0.004362243130070942
9,9,2.6296683109361494,-0.004362243130070942
10,9,2.4032698712589284,-0.004362243130070942
11,9,2.2064016628439536,-0.004362243130070942
12,9,2.0352119163961495,-0.004362243130070942
13,9,1.8863512673111025,-0.004362243130070942
14,9,1.7569072246284527,-0.004362243130070942
15,9,1.6443471875131053,-0.004362243130070942
16,9,1.5464688943693248,-0.004362243130070942
17,9,1.4613573351138633,-0.004362243130070942
18,9,1.3873472835873752,-0.004362243130070942
19,9,1.322990717042603,-0.004362243130070942
20,9,1.2670284852645404,-0.004362243130070942
21,9,1.2183656750227465,-0.004362243130070942
22,9,1.1760501878559693,-0.004362243130070942
23,9,1.1392541120587716,-0.004362243130070942
24,9,1.1072575244090346,-0.004362243130070942
25,9,1.079434404713611,-0.004362243130070942
26,9,1.0552403875871559,-0.004362243130070942
27,9,1.0342021118250209,-0.004362243130070942
28,9,1.015907958988382,-0.004362243130070942
29,9,0.9998335947840441,-0.0056102822497400215
30,9,0.9993446390185667,-0.005611708551792136
31,9,0.9980519821571308,-0.005616038686641314
32,9,0.9959577991055113,-0.00562342713894682
33,9,0.9930656845585792,-0.005634133989741281
34,9,0.9893806421780807,-0.005648528634426296
35,9,0.9849090696398118,-0.005667094610474914
36,9,0.9796587397353723,-0.005690435171925153
37,9,0.9736387777559755,-0.005719279164466054
38,9,0.9668596354207056,-0.005754486686189549
39,9,0.9593330616381383,-0.005797053967379094
40,9,0.9510720704076888,-0.005848116869995522
41,9,0.9420909061751139,-0.005908952395301512
42,9,0.9324050069553148,-0.005980977597265268
43,9,0.9220309655254154,-0.006065745330336619
44,9,0.9109864889728014,-0.006164936312633618
45,9,0.8992903568575139,-0.00628034705863144
46,9,0.8869623782174997,-0.00641387332761724
47,9,0.874023347610334,-0.006567488843409868
48,9,0.8604950003479163,-0.00674321916452879
49,9,0.8463999670431659,-0.0069431107190582805
50,9,0.8317617275517185,-0.0071691951613946005
51,9,0.8166045643588642,-0.007423449355056502
52,9,0.8009535154340445,-0.007707751432743501
53,9,0.7848343265535278,-0.0080238335276429
54,9,0.7682734030775071,-0.008373231904429977
55,9,0.7512977611615311,-0.008757235340363784
56,9,0.7339349783842349,-0.009176832712474482
57,9,0.7162131437837423,-0.009632660832503302
58,9,0.6981608073133763,-0.0101249536338775
59,9,0.6798069287525684,-0.010653493851995582
60,9,0.6611808261398681,-0.011217568348507484
61,9,0.6423121238301558,-0.011815928210845345
62,9,0.6232307003157288,-0.012446754709483875
63,9,0.6039666359888651,-0.01310763211757893
64,9,0.5845501610596937,-0.013795528291824824
65,9,0.5650116038755785,-0.014506783781467712
66,9,0.5453813399147996,-0.015237110077042319
67,9,0.5256897417462303,-0.01598159743489813
68,9,0.5059671302564432,-0.016734732521896556
69,9,0.48624372744504074,-0.017490425921273055
70,9,0.46654961107718657,-0.01824204933044722
71,9,0.44691467145905667,-0.018982482069689187
72,9,0.42736857056733807,-0.019704166312310898
73,9,0.4079407037187173,-0.020399170247736815
74,9,0.3887976260515417,-0.021068839239846364
75,9,0.3700106182434783,-0.0217787235357558
76,9,0.35142936325054575,-0.022533182178751072
77,9,0.3330789579812438,-0.023319895859809307
78,9,0.31498403091069566,-0.024126077113219138
79,9,0.29716875467837817,-0.024938584271228158
80,9,0.27965686186131994,-0.0257440352412754
81,9,0.26247166289559976,-0.02652891942286663
82,9,0.2456360650343982,-0.027279706177493233
83,9,0.22917259117953565,-0.027982948393541297
84,9,0.21310339740793,-0.02862537984455509
85,9,0.19745028803600778,-0.029194005218608543
86,9,0.18223472712367517,-0.029676181893625704
87,9,0.16747784541352792,-0.03005969274281762
88,9,0.15320044182784476,-0.03033280947050537
89,9,0.1394229788016658,-0.0304843461961678
90,9,0.12616557091008176,-0.030503703218569222
91,9,0.11344796644609126,-0.030380901097674506
92,9,0.10128952181583684,-0.030106605385613817
93,9,0.089709168834133,-0.029672142515635255
94,9,0.07872537521828646,-0.029069507516772262
95,9,0.06835609878569004,-0.02829136435943657
96,9,0.058618736054272674,-0.02733103985149573
97,9,0.04953006611881234,-0.026182512094337432
98,9,0.04110619082522562,-0.024840394573225646
99,9,0.033362472384894364,-0.023299916995677725
100,9,0.026313469658411488,-0.021556904005847376
101,9,0.019972874390372666,-0.019607752892607678
102,9,0.01435344869255456,-0.017449411375170955
103,9,0.009466965051634336,-0.015079356493963136
104,9,0.005324150080176581,-0.012495575557666143
105,9,0.0019346331376366346,-0.009696550001676596
106,9,-0.0006930991757562025,-0.0066812429007294845
107,9,-0.00255174180163703,-0.0034490907513017514
108,9,-0.0036352026083924516,5.342207086343909e-19
109,9,-0.003926910871496918,0.003607018271002732
110,9,-0.003411545744828764,0.0073117672301759975
111,9,-0.002086762756479898,0.01111079097565955
112,9,4.85036343029167e-05,0.01499876317854524
113,9,0.002994018514149499,0.018968529270212406
114,9,0.006748221517779198,0.023011168515541316
115,9,0.011308199007871058,0.027116075152040005
116,9,0.01666965425522999,0.03127105754103969
117,9,0.02282687658802586,0.0354624540582861
118,9,0.029772710596697206,0.03967526425041958
119,9,0.03749852656708608,0.04389329360375544
120,9,0.045994193365861295,0.04809931011500861
121,9,0.055248055017627216,0.05227521072248489
122,9,0.06524691219163573,0.0564021955528369
123,9,0.07597600975812392,0.060460947864503435
124,9,0.08741903148142077,0.06443181752579744
125,9,0.09955810279159631,0.06829500585427006
126,9,0.11237380242201243,0.07203074966498603
127,9,0.12584518352104268,0.07561950242873876
128,9,0.13994980464760406,0.07904211052651218
129,9,0.15466377084778915,0.08227998270257118
130,9,0.1699617847900867,0.08531525096374344
131,9,0.18581720771602722,0.08813092134441007
132,9,0.20220212974826912,0.09071101315247986
133,9,0.21908744889570883,0.09304068552758749
134,9,0.23644295791137962,0.09510635037473526
135,9,0.2542374379993236,0.09689577097986407
136,9,0.27243875823615915,0.09839814586321323
137,9,0.2910139794755729,0.09960417767629104
138,9,0.3099294614422074,0.1005061271931106
139,9,0.3291509716968364,0.101097852680286
140,9,0.3486437951674526,0.10137483514801679
141,9,0.36837284298969025,0.10133419017962784
142,9,0.3883027594822725,0.10097466720642154
143,9,0.4082221353001501,0.10031413252602012
144,9,0.4281406156578654,0.09943763605868794
145,9,0.4481626744754021,0.09836085117680347
146,9,0.4682552782062583,0.09708979805373086
147,9,0.48838541097799487,0.09563121604832965
148,9,0.5085201353131111,0.09399251231522078
149,9,0.5286266505458339,0.092181711377821
150,9,0.5486723489637826,0.09020740641196437
151,9,0.5686248697485548,0.08807871283293295
152,9,0.5884521508239663,0.08580522461479173
153,9,0.6081224787443322,0.08339697360307202
154,9,0.6276045367676024,0.08086439191510016
155,9,0.6468674512596678,0.07821827736150347
156,9,0.6658808365675416,0.07546976167225403
157,9,0.6846148384815453,0.07263028117525525
158,9,0.7030401763816639,0.06971154945862212
159,9,0.7211281841326806,0.06672553145255467
160,9,0.7388508497585528,0.06368441829544337
161,9,0.7561808538908643,0.0606006023032461
162,9,0.7730916069511483,0.057486651342104886
163,9,0.7895572849944312,0.05435528191173812
164,9,0.8055528641133274,0.0512193302806649
165,9,0.8210541532799405,0.04809172107238978
166,9,0.8360378254879726,0.044985432782206694
167,9,0.8504814470506574,0.04191345980457192
168,9,0.8643635049118749,0.038888770667841965
169,9,0.8776634318381455,0.03592426230293603
170,9,0.8903616293777832,0.033032710311232664
171,9,0.902439488499536,0.030226715340613733
172,9,0.9138794078555275,0.027518645822827068
173,9,0.9246648096507833,0.024920577466073283
174,9,0.9347801531425214,0.022444230029934436
175,9,0.9442109458348841,0.020100902031678827
176,9,0.9529437524770794,0.017901404140188676
177,9,0.960966202013075,0.01585599210329222
178,9,0.9682669926673249,0.01397430012365091
179,9,0.9748358953818392,0.012265275645645342
180,9,0.980663755843856,0.010737116539590148
181,9,0.985742495359312,0.009397211669385907
182,9,0.990065110834432,0.008252085805321415
183,9,0.9936256741256282,0.007307349795717841
184,9,0.9964193310064651,0.006567656840609606
185,9,0.9984422999799826,0.006036665619425199
186,9,0.9996918711358819,0.005717010914879058
187,9,1.000166405215956,0.0056102822497400215
188,9,1.015907958988382,0.004362243130070942
189,9,1.0342021118250209,0.004362243130070942
190,9,1.0552403875871559,0.004362243130070942
191,9,1.079434404713611,0.004362243130070942
192,9,1.1072575244090346,0.004362243130070942
193,9,1.1392541120587716,0.004362243130070942
194,9,1.1760501878559693,0.004362243130070942
195,9,1.2183656750227465,0.004362243130070942
196,9,1.2670284852645404,0.004362243130070942
197,9,1.322990717042603,0.004362243130070942
198,9,1.3873472835873752,0.004362243130070942
199,9,1.4613573351138633,0.004362243130070942
200,9,1.5464688943693248,0.004362243130070942
201,9,1.6443471875131053,0.004362243130070942
202,9,1.7569072246284527,0.004362243130070942
203,9,1.8863512673111025,0.004362243130070942
204,9,2.0352119163961495,0.004362243130070942
205,9,2.2064016628439536,0.004362243130070942
206,9,2.4032698712589284,0.004362243130070942
207,9,2.6296683109361494,0.004362243130070942
208,9,2.8900265165649537,0.004362243130070942
209,9,3.1894384530380786,0.004362243130070942
210,9,3.5337621799821717,0.004362243130070942
211,9,3.929734465967879,0.004362243130070942
212,9,4.385102594851443,0.004362243130070942
213,9,4.90877594306754,0.004362243130070942
214,9,5.5110002935160525,0.004362243130070942
215,9,6.203558296531842,0.004362243130070942
216,9,6.999999999999999,0.004362243130070942
0,10,6.999999999999999,-0.005324632342249336
1,10,6.203558296531842,-0.005324632342249336
2,10,5.5110002935160525,-0.005324632342249336
3,10,4.90877594306754,-0.005324632342249336
4,10,4.385102594851443,-0.005324632342249336
5,10,3.929734465967879,-0.005324632342249336
6,10,3.5337621799821717,-0.005324632342249336
7,10,3.1894384530380786,-0.005324632342249336
8,10,2.8900265165649537,-0.005324632342249336
9,10,2.6296683109361494,-0.005324632342249336
10,10,2.4032698712589284,-0.005324632342249336
11,10,2.2064016628439536,-0.005324632342249336
12,10,2.0352119163961495,-0.005324632342249336
13,10,1.8863512673111025,-0.005324632342249336
14,10,1.7569072246284527,-0.005324632342249336
15,10,1.6443471875131053,-0.005324632342249336
16,10,1.5464688943693248,-0.005324632342249336
17,10,1.4613573351138633,-0.005324632342249336
18,10,1.3873472835873752,-0.005324632342249336
19,10,1.322990717042603,-0.005324632342249336
20,10,1.2670284852645404,-0.005324632342249336
21,10,1.2183656750227465,-0.005324632342249336
22,10,1.1760501878559693,-0.005324632342249336
23,10,1.1392541120587716,-0.005324632342249336
24,10,1.1072575244090346,-0.005324632342249336
25,10,1.079434404713611,-0.005324632342249336
26,10,1.0552403875871559,-0.005324632342249336
27,10,1.0342021118250209,-0.005324632342249336
28,10,1.015907958988382,-0.005324632342249336
29,10,0.9998336214945611,-0.006572471133040345
30,10,0.9993255958892397,-0.006573706832043178
31,10,0.9980140057640706,-0.006577465224784126
32,10,0.9959010332428385,-0.0065839009968833686
33,10,0.9929902800045428,-0.006593274563790829
34,10,0.9892867564599237,-0.006605955788036268
35,10,0.9847968667980528,-0.006622428805948729
36,10,0.9795283900881382,-0.006643297600987842
37,10,0.97349045766399,-0.006669291877560178
38,10,0.9666935270534943,-0.006701272720476741
39,10,0.9591493527419681,-0.0067402374735136645
40,10,0.9508709540757087,-0.006787323237832911
41,10,0.9418725806201168,-0.006843808378802756
42,10,0.9321696752854912,-0.006911111438955566
43,10,0.9217788355234218,-0.0069907868857680255
44,10,0.9107177728784186,-0.007084517175385481
45,10,0.8990052711541382,-0.00719410068645405
46,10,0.8866611434226641,-0.0073214351703812675
47,10,0.8737061880704332,-0.0074684964735637314
48,10,0.8601621440372853,-0.007637312410785873
49,10,0.8460516453676398,-0.007829931804033966
50,10,0.8313981751567933,-0.008048388843888322
51,10,0.8162260189425686,-0.00829466307762557
52,10,0.8005602175646321,-0.008570635475143494
53,10,0.7844265194920974,-0.008878041166614541
54,10,0.7678513326056666,-0.009218419580195989
55,10,0.7508616754142198,-0.009593062830063198
56,10,0.7334851276878257,-0.01000296331060899
57,10,0.7157497804995485,-0.010448761538303566
58,10,0.6976841856866839,-0.010930695345320672
59,10,0.6793173047673119,-0.011448551566022678
60,10,0.6606784573790595,-0.012001621366805184
61,10,0.6417972693421581,-0.012588660350375817
62,10,0.6227036204864455,-0.013207854516773159
63,10,0.6034275924198901,-0.01385679308561379
64,10,0.5839994164524317,-0.014532449078264432
65,10,0.5644494219213079,-0.015231168426754102
66,10,0.5448079851906061,-0.01594866822089614
67,10,0.5251054796166955,-0.016680044529616963
68,10,0.5053722267809239,-0.017419790040834597
69,10,0.4856384492903246,-0.018161821560875212
70,10,0.4659342254352709,-0.0188995172042386
71,10,0.4462894459697475,-0.01962576289268289
72,10,0.42673377324533684,-0.020333007574392638
73,10,0.4072966028848289,-0.021013326374712083
74,10,0.388144468202898,-0.02166807020309419
75,10,0.3693486432309866,-0.02236278464288887
76,10,0.35075883973120736,-0.0231018339899007
77,10,0.33240015514233284,-0.023872906956581185
78,10,0.3142972184238795,-0.024663224263281696
79,10,0.29647420265006164,-0.025459652572184653
80,10,0.2789548407787521,-0.026248818243813865
81,10,0.26176244356844686,-0.027017219233452856
82,10,0.2449199185316672,-0.027751333541127618
83,10,0.22844978876191893,-0.02843772275733544
84,10,0.2123742104558316,-0.029063129403093982
85,10,0.19671498797369824,-0.029614566942245305
86,10,0.18149358534019885,-0.03007940154100543
87,10,0.16673113318114852,-0.03044542485904272
88,10,0.15244843021895543,-0.030700917372436274
89,10,0.13866593860520796,-0.030834701946398993
90,10,0.12540377254860258,-0.0308361875896328
91,10,0.11268167989462677,-0.0306954035280023
92,10,0.10051901652382872,-0.03040302392873717
93,10,0.08893471365157436,-0.029950383784020776
94,10,0.07794723832724454,-0.02932948662158601
95,10,0.06757454763827306,-0.02853300484740086
96,10,0.05783403731799607,-0.027554273639856318
97,10,0.04874248563017992,-0.02638727940479794
98,10,0.04031599355217741,-0.025026643865534774
99,10,0.03256992239858983,-0.023467604901377146
100,10,0.0255188301146199,-0.021705995262508403
101,10,0.019176407520536752,-0.01973822027870642
102,10,0.013555415804385535,-0.017561235645578925
103,10,0.00866762653889199,-0.0151725263158665
104,10,0.004523765441092394,-0.0125700874465753
105,10,0.0011334610012573663,-0.009752408257051664
106,10,-0.0014948010161879794,-0.00671845954062926
107,10,-0.0033537163492853017,-0.0034676854453660477
108,10,-0.004437193618541113,6.520793954572123e-19
109,10,-0.004728664684015513,0.003625587615346544
110,10,-0.004212811234073553,0.0073488826615242765
111,10,-0.0028872893988878263,0.011166422224282047
112,10,-0.000751034184904441,0.01507287326853657
113,10,0.0021957190057918883,0.019061074821925355
114,10,0.005951409381911426,0.023122100041042124
115,10,0.01051312294756255,0.02724533734052057
116,10,0.015876562687531126,0.031418589531289565
117,10,0.02203601772185731,0.035628189695530284
118,10,0.028984332516127035,0.039859132325063405
119,10,0.03671287731985616,0.04409521806984224
120,10,0.04521152105682808,0.048319210286485115
121,10,0.054468607906582464,0.052513001445679795
122,10,0.06447093879477735,0.05665778735388541
123,10,0.07520375895226045,0.06073424707078895
124,10,0.08665075260982143,0.06472272636082817
125,10,0.09879404577024718,0.06860342250575552
126,10,0.1116142178449125,0.07235656832622284
127,10,0.1250903227630755,0.07596261331375133
128,10,0.13919991996345465,0.07940239985971528
129,10,0.15391911546534398,0.08265733268402564
130,10,0.16922261299675698,0.08570953971135568
131,10,0.1850837749364753,0.08854202281467953
132,10,0.20147469261209028,0.0911387970416188
133,10,0.21836626529372624,0.0934850171550247
134,10,0.23572828703934554,0.09556709055116443
135,10,0.25352954038798003,0.09737277586210748
136,10,0.2717378957667936,0.09889126679824221
137,10,0.29032041538040015,0.10011326103677451
138,10,0.3092434602891184,0.1010310142068535
139,10,0.3284727993582623,0.10163837925587352
140,10,0.3479737187733045,0.10193083169889806
141,10,0.36771113086453433,0.10190548144875992
142,10,0.387649681067088,0.10156107209345469
143,10,0.4075779892922987,0.10091546111058755
144,10,0.42750569441112146,0.10005367891061798
145,10,0.44753724866301003,0.09899139058859009
146,10,0.46763961877934906,0.09773460968879452
147,10,0.4877797890511545,0.0962900689265945
148,10,0.507924822042233,0.09466516880913947
149,10,0.5280419169986685,0.09286792721865172
150,10,0.5480984659835911,0.09090693070598398
151,10,0.5680621078112635,0.0887912880871738
152,10,0.5879007798891964,0.08653058677182048
153,10,0.6075827681006609,0.08413485208428564
154,10,0.6270767548723859,0.08161450967199889
155,10,0.6463518655737301,0.07898035093440978
156,10,0.6653777133850157,0.07624350125598128
157,10,0.6841244427551255,0.07341539069128505
158,10,0.7025627715435194,0.07050772663342422
159,10,0.7206640319112627,0.06753246790177286
160,10,0.7384002099915273,0.06450179961377243
161,10,0.7557439843343978,0.06142810815993309
162,10,0.772668763085781,0.05832395558212033
163,10,0.7891487198277856,0.05520205266277264
164,10,0.8051588279799086,0.052075230066212466
165,10,0.8206748936383115,0.048956406931274316
166,10,0.8356735867156024,0.04585855639499186
167,10,0.8501324702367642,0.042794667627360866
168,10,0.8640300276486095,0.03977770407402184
169,10,0.8773456880104786,0.036820557733449506
170,10,0.8900598489524778,0.03393599943396379
171,10,0.9021538973136007,0.03113662521945751
172,10,0.9136102274045512,0.02843479909697102
173,10,0.9244122568775558,0.025842592539955817
174,10,0.9345444402263382,0.023371721274259606
175,10,0.9439922799819269,0.021033479995762674
176,10,0.9527423357122338,0.018838675775790643
177,10,0.9607822309735363,0.016797560999948946
178,10,0.9681006583983018,0.01491976675538259
179,10,0.9746873831346341,0.01321423762875011
180,10,0.9805332448765588,0.011689168901083302
181,10,0.9856301587403046,0.010351947125482323
182,10,0.9899711152488551,0.009209095049204988
183,10,0.9935501796849208,0.008266221793694815
184,10,0.996362491061044,0.007527979135607307
185,10,0.998404260935095,0.00699802464067675
186,10,0.9996727722706253,0.006678992292531516
187,10,1.0001663785054389,0.006572471133040345
188,10,1.015907958988382,0.005324632342249336
189,10,1.0342021118250209,0.005324632342249336
190,10,1.0552403875871559,0.005324632342249336
191,10,1.079434404713611,0.005324632342249336
192,10,1.1072575244090346,0.005324632342249336
193,10,1.1392541120587716,0.005324632342249336
194,10,1.1760501878559693,0.005324632342249336
195,10,1.2183656750227465,0.005324632342249336
196,10,1.2670284852645404,0.005324632342249336
197,10,1.322990717042603,0.005324632342249336
198,10,1.3873472835873752,0.005324632342249336
199,10,1.4613573351138633,0.005324632342249336
200,10,1.5464688943693248,0.005324632342249336
201,10,1.6443471875131053,0.005324632342249336
202,10,1.7569072246284527,0.005324632342249336
203,10,1.8863512673111025,0.005324632342249336
204,10,2.0352119163961495,0.005324632342249336
205,10,2.2064016628439536,0.005324632342249336
206,10,2.4032698712589284,0.005324632342249336
207,10,2.6296683109361494,0.005324632342249336
208,10,2.8900265165649537,0.005324632342249336
209,10,3.1894384530380786,0.005324632342249336
210,10,3.5337621799821717,0.005324632342249336
211,10,3.929734465967879,0.005324632342249336
212,10,4.385102594851443,0.005324632342249336
213,10,4.90877594306754,0.005324632342249336
214,10,5.5110002935160525,0.005324632342249336
215,10,6.203558296531842,0.005324632342249336
216,10,6.999999999999999,0.005324632342249336
